dgp,n,p,pi,tau,rep,seed,estimator,alpha_hat,alpha_true,bias,absolute_error,squared_error,status,failed,converged,error_type,error_message,cr_lower,cr_upper,cr_length,cr_empty,cr_covers_true,cr_hits_lower_boundary,cr_hits_upper_boundary,cr_hits_any_boundary,cr_accepted_alpha_count,cr_acceptance_rate,cr_n_blocks,cr_disconnected,cr_hull_length,alpha_grid_min,alpha_grid_max,alpha_grid_size,alpha_grid_step,alpha_hat_at_lower_boundary,alpha_hat_at_upper_boundary,alpha_hat_at_any_boundary,failed_alpha_count,failed_alpha_rate,min_test_stat,max_test_stat,test_stat_at_alpha_hat,critical_value,critical_value_nominal,critical_value_multiplier,critical_value_adjusted,selected_controls,runtime_seconds,runtime_total_sec,runtime_data_generation_sec,runtime_estimator_sec,runtime_alpha_grid_sec,runtime_confidence_region_sec,runtime_score_eval_sec,runtime_other_sec,dml_runtime_total_sec,dml_runtime_crossfit_sec,dml_runtime_nuisance_fit_sec,dml_runtime_nuisance_predict_sec,dml_runtime_alpha_loop_sec,dml_runtime_score_eval_sec,dml_runtime_confidence_region_sec,ps_runtime_total_sec,ps_runtime_selection_sec,ps_runtime_first_stage_sec,ps_runtime_alpha_loop_sec,ps_runtime_score_eval_sec,ps_runtime_confidence_region_sec,ps_runtime_diagnostics_sec,oracle_runtime_total_sec,oracle_runtime_alpha_loop_sec,oracle_runtime_score_eval_sec,oracle_runtime_confidence_region_sec,fc_runtime_total_sec,fc_runtime_alpha_loop_sec,fc_runtime_score_eval_sec,fc_runtime_confidence_region_sec,dml_quantile_penalty,dml_ridge_alpha,dml_quantile_solver,dml_qr_fit_count,dml_runtime_mean_alpha_sec,dml_runtime_max_alpha_sec,dml_qr_nonzero_mean,dml_z_resid_var_mean,ps_n_selected_controls,ps_n_selected_instruments,ps_n_selected_total,ps_share_selected_controls,ps_share_selected_instruments,ps_instrument_selection_method,ps_n_candidate_instruments,ps_n_retained_instruments,ps_share_retained_instruments,ps_all_instruments_retained,ps_selected_no_controls,ps_selected_no_instruments,ps_selected_empty_total,ps_first_stage_r2,ps_first_stage_adj_r2,ps_first_stage_partial_r2,ps_first_stage_f_stat,ps_first_stage_condition_number,ps_selection_method,ps_selection_lasso_multiplier,ps_lasso_alpha_controls,ps_lasso_alpha_instruments,ps_lasso_alpha_first_stage,ps_lasso_alpha_y_cv,ps_lasso_alpha_d_cv,ps_lasso_alpha_y_final,ps_lasso_alpha_d_final,ps_lasso_cv_folds,ps_selection_failed,ps_first_stage_failed,ps_rank_deficient,ps_warning_code,message
dgp2,500,500,0.1,0.25,0,5443369904443752480,dml_ivqr,3.0,0.3255102498039183,2.6744897501960816,2.6744897501960816,7.152895423903899,ok,False,True,,,-1.0,3.0,3.3676030430380357,False,True,True,True,True,18,0.8571428571428571,3,True,4.0,-1.0,3.0,21,0.2,False,True,True,0,0.0,0.21767059482463713,5.576635699500154,0.21767059482463713,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,47.81740489997901,47.81740489997901,,47.81740489997901,47.762888700002804,0.011947500053793192,,0.0008334999438375235,47.81740489997901,0.04173519997857511,,,47.762888700002804,,0.011947500053793192,,,,,,,,,,,,,,,,0.02,1.0,highs-ipm,63,2.274416671478234,2.5647980000358075,125.22222222222223,3.150543094743126,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,500,500,0.1,0.75,1,3780327144607353354,dml_ivqr,0.0,1.6744897501960816,-1.6744897501960816,1.6744897501960816,2.803915923511736,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.21150794582623667,2.015130562512687,0.21150794582623667,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,49.36731820018031,49.36731820018031,,49.36731820018031,49.32786070019938,0.000840499997138977,,0.0006997000891715288,49.36731820018031,0.03791729989461601,,,49.32786070019938,,0.000840499997138977,,,,,,,,,,,,,,,,0.02,1.0,highs-ipm,63,2.3489395761862397,2.91317389998585,133.73015873015873,2.8567046071086133,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,500,500,0.1,0.75,2,1974811132163021402,dml_ivqr,2.2,1.6744897501960816,0.5255102498039186,0.5255102498039186,0.2761610226489769,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.005437201860558169,2.279338395575814,0.005437201860558169,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,48.93204770004377,48.93204770004377,,48.93204770004377,48.88691359991208,0.0014569000340998173,,0.0007036000024527311,48.93204770004377,0.042973600095137954,,,48.88691359991208,,0.0014569000340998173,,,,,,,,,,,,,,,,0.02,1.0,highs-ipm,63,2.3279425381416723,2.8321358000393957,126.38095238095238,3.054325524673542,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,500,500,0.1,0.75,3,1497661434689480438,dml_ivqr,0.20000000000000018,1.6744897501960816,-1.4744897501960814,1.4744897501960814,2.1741200234333027,ok,False,True,,,-1.0,3.0,3.5853692028959694,False,True,True,True,True,19,0.9047619047619048,2,True,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.017960597434194574,5.452747528230382,0.017960597434194574,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,47.871079499833286,47.871079499833286,,47.871079499833286,47.838005600031465,0.0009680998045951128,,0.000659500015899539,47.871079499833286,0.031446299981325865,,,47.838005600031465,,0.0009680998045951128,,,,,,,,,,,,,,,,0.02,1.0,highs-ipm,63,2.2779933523408893,3.0126832998357713,128.74603174603175,3.3678254866519297,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,500,500,0.1,0.75,4,2333980470433521169,dml_ivqr,1.4000000000000004,1.6744897501960816,-0.27448975019608124,0.27448975019608124,0.07534462296270708,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.00019583969910114506,0.6206223888258279,0.00019583969910114506,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,52.25588439987041,52.25588439987041,,52.25588439987041,52.21678870008327,0.0014333000872284174,,0.0008643998298794031,52.25588439987041,0.03679799987003207,,,52.21678870008327,,0.0014333000872284174,,,,,,,,,,,,,,,,0.02,1.0,highs-ipm,63,2.486507061857819,2.9072386999614537,127.93650793650794,2.9968610345865376,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,500,500,1.0,0.25,0,1853768253860638706,dml_ivqr,0.0,0.3255102498039183,-0.3255102498039183,0.3255102498039183,0.1059569227274093,ok,False,True,,,-1.0,1.2478459211054111,2.0969594855306157,False,True,True,False,True,11,0.5238095238095238,2,True,2.2478459211054114,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.005421714711337583,25.801182434317504,0.005421714711337583,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,53.25190659984946,53.25190659984946,,53.25190659984946,53.21363759995438,0.0013683999422937632,,0.0007238998077809811,53.25190659984946,0.03617670014500618,,,53.21363759995438,,0.0013683999422937632,,,,,,,,,,,,,,,,0.02,1.0,highs-ipm,63,2.5339768238232603,2.7268762001767755,126.22222222222223,2.4016066602776007,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,500,500,1.0,0.25,1,2379112427032197730,dml_ivqr,0.20000000000000018,0.3255102498039183,-0.12551024980391812,0.12551024980391812,0.015752822805841928,ok,False,True,,,-1.0,1.6685117587681544,2.6685117587681546,False,True,True,False,True,14,0.6666666666666666,1,False,2.6685117587681546,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.0263365813229819,13.074177602296292,0.0263365813229819,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,51.79665230005048,51.79665230005048,,51.79665230005048,51.761567500187084,0.001155999954789877,,0.0008562000002712011,51.79665230005048,0.033072599908337,,,51.761567500187084,,0.001155999954789877,,,,,,,,,,,,,,,,0.02,1.0,highs-ipm,63,2.464830576142828,2.7761659000534564,126.68253968253968,3.6487216707153762,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,500,500,1.0,0.25,2,2992881603407452434,dml_ivqr,1.4000000000000004,0.3255102498039183,1.074489750196082,1.074489750196082,1.1545282232764387,ok,False,True,,,0.009404184751852075,2.0297245769277006,2.0203203921758486,False,True,False,False,False,10,0.47619047619047616,1,False,2.0203203921758486,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.46732733296088924,11.366597301880923,0.46732733296088924,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,51.39693020004779,51.39693020004779,,51.39693020004779,51.352190299890935,0.0010192000772804022,,0.0006027002818882465,51.39693020004779,0.043117999797686934,,,51.352190299890935,,0.0010192000772804022,,,,,,,,,,,,,,,,0.02,1.0,highs-ipm,63,2.4453370190181194,2.8695110001135617,125.11111111111111,2.9242552772558863,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,500,500,1.0,0.25,3,6985816591604598467,dml_ivqr,-0.8,0.3255102498039183,-1.1255102498039182,1.1255102498039182,1.2667733224136783,ok,False,True,,,-1.0,0.9786035231197514,1.9786035231197514,False,True,True,False,True,10,0.47619047619047616,1,False,1.9786035231197514,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.0044726986879185734,30.436151109420653,0.0044726986879185734,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,35.49478060007095,35.49478060007095,,35.49478060007095,35.44978910009377,0.0009395000524818897,,0.0008948999457061291,35.49478060007095,0.0431570999789983,,,35.44978910009377,,0.0009395000524818897,,,,,,,,,,,,,,,,0.02,1.0,highs-ipm,63,1.6880779428895385,2.20581219997257,128.06349206349208,2.577506743063303,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,500,500,1.0,0.25,4,217414884875809725,dml_ivqr,0.8,0.3255102498039183,0.47448975019608175,0.47448975019608175,0.22514052304114007,ok,False,True,,,-0.5724097441938321,1.48100328239607,2.0534130265899018,False,True,False,False,False,10,0.47619047619047616,1,False,2.0534130265899018,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.0032210214258277707,27.09586786650893,0.0032210214258277707,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,34.891225000144914,34.891225000144914,,34.891225000144914,34.853062899783254,0.00032720016315579414,,0.00038450025022029877,34.891225000144914,0.03745039994828403,,,34.853062899783254,,0.00032720016315579414,,,,,,,,,,,,,,,,0.02,1.0,highs-ipm,63,1.6596639475873893,1.8417307999916375,131.984126984127,3.391576942915492,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,500,500,1.0,0.5,0,3415204953838178782,dml_ivqr,1.8000000000000003,1.0,0.8000000000000003,0.8000000000000003,0.6400000000000005,ok,False,True,,,1.1756752246729805,2.9956438743616283,1.8199686496886478,False,False,False,False,False,9,0.42857142857142855,1,False,1.8199686496886478,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.02196243153135102,25.364167684491576,0.02196243153135102,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,58.38883830001578,58.38883830001578,,58.38883830001578,58.3508651999291,0.0016826000064611435,,0.0008922999259084463,58.38883830001578,0.035398200154304504,,,58.3508651999291,,0.0016826000064611435,,,,,,,,,,,,,,,,0.02,1.0,highs-ipm,63,2.778605819058915,3.1068486000876874,158.25396825396825,2.9792467584334545,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,500,500,1.0,0.5,1,8484671938930904904,dml_ivqr,0.6000000000000001,1.0,-0.3999999999999999,0.3999999999999999,0.15999999999999992,ok,False,True,,,-0.3557259806702533,1.448788805769904,1.8045147864401574,False,True,False,False,False,9,0.42857142857142855,1,False,1.8045147864401574,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.00011571126981824379,25.500932899648156,0.00011571126981824379,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,56.27301130001433,56.27301130001433,,56.27301130001433,56.225334599846974,0.0013245998416095972,,0.0007965003605931997,56.27301130001433,0.045555599965155125,,,56.225334599846974,,0.0013245998416095972,,,,,,,,,,,,,,,,0.02,1.0,highs-ipm,63,2.6773909666642015,3.156938600121066,158.20634920634922,2.8789974344729203,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,500,500,1.0,0.5,2,8430169622492842461,dml_ivqr,2.6,1.0,1.6,1.6,2.5600000000000005,ok,False,True,,,0.13329994034900522,3.0,2.78925837742816,False,True,False,True,True,14,0.6666666666666666,2,True,2.8667000596509946,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.001812515915019171,13.078550991041054,0.001812515915019171,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,57.558802200015634,57.558802200015634,,57.558802200015634,57.51555799995549,0.0008914000354707241,,0.0009286000858992338,57.558802200015634,0.04142419993877411,,,57.51555799995549,,0.0008914000354707241,,,,,,,,,,,,,,,,0.02,1.0,highs-ipm,63,2.738829790459325,3.0451688999310136,151.96825396825398,4.1210388949241805,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,500,500,1.0,0.5,3,3030906835176651585,dml_ivqr,0.6000000000000001,1.0,-0.3999999999999999,0.3999999999999999,0.15999999999999992,ok,False,True,,,-0.2723297987318889,2.8218801098891353,3.094209908621024,False,True,False,False,False,16,0.7619047619047619,1,False,3.094209908621024,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.014615357789844937,9.515287623765781,0.014615357789844937,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,55.6678504999727,55.6678504999727,,55.6678504999727,55.63104240014218,0.0005408001597970724,,0.0005615996196866035,55.6678504999727,0.03570570005103946,,,55.63104240014218,,0.0005408001597970724,,,,,,,,,,,,,,,,0.02,1.0,highs-ipm,63,2.649091652361676,2.880297399824485,153.34920634920636,3.045405329324204,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,500,500,1.0,0.5,4,8011334809893544398,dml_ivqr,1.2000000000000002,1.0,0.20000000000000018,0.20000000000000018,0.04000000000000007,ok,False,True,,,-0.36113523349385546,1.745832729502064,2.1069679629959195,False,True,False,False,False,10,0.47619047619047616,1,False,2.1069679629959195,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.0005666702626183431,13.43046425930129,0.0005666702626183431,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,56.92667660000734,56.92667660000734,,56.92667660000734,56.890811200020835,0.0005236000288277864,,0.0006518999580293894,56.92667660000734,0.03468989999964833,,,56.890811200020835,,0.0005236000288277864,,,,,,,,,,,,,,,,0.02,1.0,highs-ipm,63,2.709078919053787,2.988254399970174,154.57142857142858,2.7156729745298454,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
