dgp,n,p,pi,tau,rep,seed,estimator,alpha_hat,alpha_true,bias,absolute_error,squared_error,status,failed,converged,error_type,error_message,cr_lower,cr_upper,cr_length,cr_empty,cr_covers_true,cr_hits_lower_boundary,cr_hits_upper_boundary,cr_hits_any_boundary,cr_accepted_alpha_count,cr_acceptance_rate,cr_n_blocks,cr_disconnected,cr_hull_length,alpha_grid_min,alpha_grid_max,alpha_grid_size,alpha_grid_step,alpha_hat_at_lower_boundary,alpha_hat_at_upper_boundary,alpha_hat_at_any_boundary,failed_alpha_count,failed_alpha_rate,min_test_stat,max_test_stat,test_stat_at_alpha_hat,critical_value,critical_value_nominal,critical_value_multiplier,critical_value_adjusted,selected_controls,runtime_seconds,runtime_total_sec,runtime_data_generation_sec,runtime_estimator_sec,runtime_alpha_grid_sec,runtime_confidence_region_sec,runtime_score_eval_sec,runtime_other_sec,dml_runtime_total_sec,dml_runtime_crossfit_sec,dml_runtime_nuisance_fit_sec,dml_runtime_nuisance_predict_sec,dml_runtime_alpha_loop_sec,dml_runtime_score_eval_sec,dml_runtime_confidence_region_sec,ps_runtime_total_sec,ps_runtime_selection_sec,ps_runtime_first_stage_sec,ps_runtime_alpha_loop_sec,ps_runtime_score_eval_sec,ps_runtime_confidence_region_sec,ps_runtime_diagnostics_sec,oracle_runtime_total_sec,oracle_runtime_alpha_loop_sec,oracle_runtime_score_eval_sec,oracle_runtime_confidence_region_sec,fc_runtime_total_sec,fc_runtime_alpha_loop_sec,fc_runtime_score_eval_sec,fc_runtime_confidence_region_sec,ps_n_selected_controls,ps_n_selected_instruments,ps_n_selected_total,ps_share_selected_controls,ps_share_selected_instruments,ps_instrument_selection_method,ps_n_candidate_instruments,ps_n_retained_instruments,ps_share_retained_instruments,ps_all_instruments_retained,ps_selected_no_controls,ps_selected_no_instruments,ps_selected_empty_total,ps_first_stage_r2,ps_first_stage_adj_r2,ps_first_stage_partial_r2,ps_first_stage_f_stat,ps_first_stage_condition_number,ps_selection_method,ps_lasso_alpha_controls,ps_lasso_alpha_instruments,ps_lasso_alpha_first_stage,ps_lasso_cv_folds,ps_selection_failed,ps_first_stage_failed,ps_rank_deficient,ps_warning_code,message
dgp1,500,200,1.0,0.25,0,6453165824556549201,dml_ivqr,0.0,0.3255102498039183,-0.3255102498039183,0.3255102498039183,0.1059569227274093,ok,False,True,,,-0.3140584136372262,0.4678038811226233,0.7818622947598495,False,True,False,False,False,4,0.19047619047619047,1,False,0.7818622947598495,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.30119852721157025,38.89650776394524,0.30119852721157025,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,33.34229170001345,33.34229170001345,,33.34229170001345,33.312081400013994,0.0010628000018186867,,0.00019559997599571943,33.34229170001345,0.02895190002163872,,,33.312081400013994,,0.0010628000018186867,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,200,1.0,0.25,14,8615232452257976546,dml_ivqr,-0.6,0.3255102498039183,-0.9255102498039183,0.9255102498039183,0.8565692224921112,ok,False,True,,,-1.0,0.7094845113843739,1.7094845113843737,False,True,True,False,True,9,0.42857142857142855,1,False,1.7094845113843737,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.004078909781860735,50.98830915195945,0.004078909781860735,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,33.79513819998829,33.79513819998829,,33.79513819998829,33.762708300026134,0.0005465000285767019,,0.00015959993470460176,33.79513819998829,0.03172379999887198,,,33.762708300026134,,0.0005465000285767019,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,200,1.0,0.25,15,4962663806474790497,dml_ivqr,0.6000000000000001,0.3255102498039183,0.2744897501960818,0.2744897501960818,0.07534462296270739,ok,False,True,,,-0.9404502212572576,1.8254473910023474,2.765897612259605,False,True,False,False,False,14,0.6666666666666666,1,False,2.765897612259605,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.0587710598313897,35.49442293574322,0.0587710598313897,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,33.28899620001903,33.28899620001903,,33.28899620001903,33.25488729996141,0.0010901999776251614,,0.00028250011382624507,33.28899620001903,0.03273619996616617,,,33.25488729996141,,0.0010901999776251614,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,200,1.0,0.25,16,1744963958839852325,dml_ivqr,0.6000000000000001,0.3255102498039183,0.2744897501960818,0.2744897501960818,0.07534462296270739,ok,False,True,,,-0.2927647191519838,1.287269067243622,1.5800337863956058,False,True,False,False,False,8,0.38095238095238093,1,False,1.5800337863956058,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.2635784772336861,27.653140475516015,0.2635784772336861,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,33.7715831999667,33.7715831999667,,33.7715831999667,33.743849199963734,0.0005153999663889408,,0.00020320009207352996,33.7715831999667,0.02701539994450286,,,33.743849199963734,,0.0005153999663889408,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,200,1.0,0.25,17,5552942588531557207,dml_ivqr,1.2000000000000002,0.3255102498039183,0.8744897501960819,0.8744897501960819,0.7647323231980057,ok,False,True,,,0.274867531034978,1.7712099250422264,1.4963423940072484,False,True,False,False,False,7,0.3333333333333333,1,False,1.4963423940072484,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.029235474358973303,34.555038353257046,0.029235474358973303,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,34.3151993000065,34.3151993000065,,34.3151993000065,34.2850643999991,0.0003971999976783991,,0.0002804999821819365,34.3151993000065,0.0294572000275366,,,34.2850643999991,,0.0003971999976783991,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,200,1.0,0.25,18,4350779011096275951,dml_ivqr,0.6000000000000001,0.3255102498039183,0.2744897501960818,0.2744897501960818,0.07534462296270739,ok,False,True,,,0.10207412998383261,1.4385185741903441,1.3364444442065115,False,True,False,False,False,7,0.3333333333333333,1,False,1.3364444442065115,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.12900887333448047,23.772339112438704,0.12900887333448047,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,34.18832790001761,34.18832790001761,,34.18832790001761,34.16001430002507,0.00044059997890144587,,0.00016009999671950936,34.18832790001761,0.027712900016922504,,,34.16001430002507,,0.00044059997890144587,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,200,1.0,0.25,19,2922069455677270335,dml_ivqr,0.20000000000000018,0.3255102498039183,-0.12551024980391812,0.12551024980391812,0.015752822805841928,ok,False,True,,,-0.7888098320104702,0.927844123346641,1.7166539553571112,False,True,False,False,False,8,0.38095238095238093,1,False,1.7166539553571112,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.19921198538067353,26.282211380355506,0.19921198538067353,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,33.916986100026406,33.916986100026406,,33.916986100026406,33.886089299980085,0.00043180002830922604,,0.0002479000249877572,33.916986100026406,0.03021709999302402,,,33.886089299980085,,0.00043180002830922604,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,200,1.0,0.25,20,3701568728314771018,dml_ivqr,0.6000000000000001,0.3255102498039183,0.2744897501960818,0.2744897501960818,0.07534462296270739,ok,False,True,,,0.12403838811381314,1.342186165781728,1.2181477776679148,False,True,False,False,False,6,0.2857142857142857,1,False,1.2181477776679148,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.13124954750482498,29.796423387671357,0.13124954750482498,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,37.758175699971616,37.758175699971616,,37.758175699971616,37.73038690001704,0.0010159999947063625,,0.0003151999553665519,37.758175699971616,0.026457600004505366,,,37.73038690001704,,0.0010159999947063625,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,200,1.0,0.25,21,344648422510526176,dml_ivqr,0.20000000000000018,0.3255102498039183,-0.12551024980391812,0.12551024980391812,0.015752822805841928,ok,False,True,,,-0.6707089926253691,1.1225327626783732,1.7932417553037423,False,True,False,False,False,9,0.42857142857142855,1,False,1.7932417553037423,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.0160226475577259,37.11533804843607,0.0160226475577259,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,37.985139500000514,37.985139500000514,,37.985139500000514,37.957624099974055,0.000959100027102977,,0.0002930000191554427,37.985139500000514,0.026263299980200827,,,37.957624099974055,,0.000959100027102977,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,200,1.0,0.25,22,6669725387992438463,dml_ivqr,1.8000000000000003,0.3255102498039183,1.4744897501960819,1.4744897501960819,2.174120023433304,ok,False,True,,,1.171187390941443,2.8418541887463187,1.5187696991487338,False,False,False,False,False,8,0.38095238095238093,2,True,1.6706667978048757,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.25149356200080797,25.52014356510987,0.25149356200080797,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,37.435085400007665,37.435085400007665,,37.435085400007665,37.40694930002792,0.0010715000098571181,,0.0003114999854005873,37.435085400007665,0.02675309998448938,,,37.40694930002792,,0.0010715000098571181,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,200,1.0,0.25,23,6708175244661226878,dml_ivqr,0.8,0.3255102498039183,0.47448975019608175,0.47448975019608175,0.22514052304114007,ok,False,True,,,0.18989691595855282,1.7398671328587834,1.5499702169002305,False,True,False,False,False,8,0.38095238095238093,1,False,1.5499702169002305,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.20152398769008892,27.219986864102324,0.20152398769008892,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,37.83181510004215,37.83181510004215,,37.83181510004215,37.803203899995424,0.0006189999985508621,,0.00024280004436150193,37.83181510004215,0.027749400003813207,,,37.803203899995424,,0.0006189999985508621,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,200,1.0,0.25,24,3926535733723317803,dml_ivqr,0.0,0.3255102498039183,-0.3255102498039183,0.3255102498039183,0.1059569227274093,ok,False,True,,,-0.7852895738053249,0.6640080993769033,1.4492976731822282,False,True,False,False,False,7,0.3333333333333333,1,False,1.4492976731822282,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.0009363272545797868,38.08197277322093,0.0009363272545797868,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,38.13377419998869,38.13377419998869,,38.13377419998869,38.10649059998104,0.000416700029745698,,0.0002030999748967588,38.13377419998869,0.026663800003007054,,,38.10649059998104,,0.000416700029745698,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,200,1.0,0.25,25,1372825684144002128,dml_ivqr,0.6000000000000001,0.3255102498039183,0.2744897501960818,0.2744897501960818,0.07534462296270739,ok,False,True,,,-0.6220907025954828,1.0065963304490206,1.407942183196657,False,True,False,False,False,8,0.38095238095238093,2,True,1.6286870330445034,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.002304463560397799,42.75132169554221,0.002304463560397799,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,38.021685099985916,38.021685099985916,,38.021685099985916,37.9924646000145,0.0006250999867916107,,0.00028330000350251794,38.021685099985916,0.02831209998112172,,,37.9924646000145,,0.0006250999867916107,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,200,1.0,0.25,26,77579155198770251,dml_ivqr,0.40000000000000013,0.3255102498039183,0.07448975019608184,0.07448975019608184,0.005548722884274674,ok,False,True,,,-0.31306700703962026,1.0195749221638573,1.3326419292034775,False,True,False,False,False,7,0.3333333333333333,1,False,1.3326419292034775,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.0046970125494905845,47.723738774677216,0.0046970125494905845,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,37.960504800023045,37.960504800023045,,37.960504800023045,37.93046399997547,0.0004901000065729022,,0.00030210003023967147,37.960504800023045,0.02924860001076013,,,37.93046399997547,,0.0004901000065729022,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,200,1.0,0.25,27,8065624533504763982,dml_ivqr,0.20000000000000018,0.3255102498039183,-0.12551024980391812,0.12551024980391812,0.015752822805841928,ok,False,True,,,-0.5051238337254,1.8436289775772394,2.3487528113026395,False,True,False,False,False,12,0.5714285714285714,1,False,2.3487528113026395,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.00025255295080059143,16.294948585817846,0.00025255295080059143,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,37.302696600032505,37.302696600032505,,37.302696600032505,37.272921000025235,0.0012461000005714595,,0.0003510999958962202,37.302696600032505,0.028178400010801852,,,37.272921000025235,,0.0012461000005714595,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,200,1.0,0.25,28,8279189026698986953,dml_ivqr,0.6000000000000001,0.3255102498039183,0.2744897501960818,0.2744897501960818,0.07534462296270739,ok,False,True,,,-0.01442407438354032,1.9159536942858602,1.9303777686694006,False,True,False,False,False,10,0.47619047619047616,1,False,1.9303777686694006,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.10247937653291476,30.286813775039956,0.10247937653291476,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,37.431782500003465,37.431782500003465,,37.431782500003465,37.40336449997267,0.0005769999697804451,,0.00025130005087703466,37.431782500003465,0.027589700010139495,,,37.40336449997267,,0.0005769999697804451,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
