dgp,n,p,pi,tau,rep,seed,estimator,alpha_hat,alpha_true,bias,absolute_error,squared_error,status,failed,converged,error_type,error_message,cr_lower,cr_upper,cr_length,cr_empty,cr_covers_true,cr_hits_lower_boundary,cr_hits_upper_boundary,cr_hits_any_boundary,cr_accepted_alpha_count,cr_acceptance_rate,cr_n_blocks,cr_disconnected,cr_hull_length,alpha_grid_min,alpha_grid_max,alpha_grid_size,alpha_grid_step,alpha_hat_at_lower_boundary,alpha_hat_at_upper_boundary,alpha_hat_at_any_boundary,failed_alpha_count,failed_alpha_rate,min_test_stat,max_test_stat,test_stat_at_alpha_hat,critical_value,critical_value_nominal,critical_value_multiplier,critical_value_adjusted,selected_controls,runtime_seconds,runtime_total_sec,runtime_data_generation_sec,runtime_estimator_sec,runtime_alpha_grid_sec,runtime_confidence_region_sec,runtime_score_eval_sec,runtime_other_sec,dml_runtime_total_sec,dml_runtime_crossfit_sec,dml_runtime_nuisance_fit_sec,dml_runtime_nuisance_predict_sec,dml_runtime_alpha_loop_sec,dml_runtime_score_eval_sec,dml_runtime_confidence_region_sec,ps_runtime_total_sec,ps_runtime_selection_sec,ps_runtime_first_stage_sec,ps_runtime_alpha_loop_sec,ps_runtime_score_eval_sec,ps_runtime_confidence_region_sec,ps_runtime_diagnostics_sec,oracle_runtime_total_sec,oracle_runtime_alpha_loop_sec,oracle_runtime_score_eval_sec,oracle_runtime_confidence_region_sec,fc_runtime_total_sec,fc_runtime_alpha_loop_sec,fc_runtime_score_eval_sec,fc_runtime_confidence_region_sec,dml_quantile_penalty,dml_ridge_alpha,dml_quantile_solver,dml_qr_fit_count,dml_runtime_mean_alpha_sec,dml_runtime_max_alpha_sec,dml_qr_nonzero_mean,dml_z_resid_var_mean,ps_n_selected_controls,ps_n_selected_instruments,ps_n_selected_total,ps_share_selected_controls,ps_share_selected_instruments,ps_instrument_selection_method,ps_n_candidate_instruments,ps_n_retained_instruments,ps_share_retained_instruments,ps_all_instruments_retained,ps_selected_no_controls,ps_selected_no_instruments,ps_selected_empty_total,ps_first_stage_r2,ps_first_stage_adj_r2,ps_first_stage_partial_r2,ps_first_stage_f_stat,ps_first_stage_condition_number,ps_selection_method,ps_selection_lasso_multiplier,ps_lasso_alpha_controls,ps_lasso_alpha_instruments,ps_lasso_alpha_first_stage,ps_lasso_alpha_y_cv,ps_lasso_alpha_d_cv,ps_lasso_alpha_y_final,ps_lasso_alpha_d_final,ps_lasso_cv_folds,ps_selection_failed,ps_first_stage_failed,ps_rank_deficient,ps_warning_code,message
dgp1,500,200,1.0,0.25,0,6453165824556549201,dml_ivqr,0.0,0.3255102498039183,-0.3255102498039183,0.3255102498039183,0.1059569227274093,ok,False,True,,,-0.9402564213111093,1.2106319995367634,2.1508884208478727,False,True,False,False,False,11,0.5238095238095238,1,False,2.1508884208478727,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.03299086859914383,19.644474287281447,0.03299086859914383,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,12.096524799999315,12.096524799999315,,12.096524799999315,12.07664320000913,0.0004979000077582896,,0.0005780000356025994,12.096524799999315,0.01880569994682446,,,12.07664320000913,,0.0004979000077582896,,,,,,,,,,,,,,,,0.07,1.0,highs-ipm,63,0.575073347612661,0.7633900999790058,3.0952380952380953,2.274107024014667,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,200,1.0,0.25,11,5074166461667694629,dml_ivqr,0.0,0.3255102498039183,-0.3255102498039183,0.3255102498039183,0.1059569227274093,ok,False,True,,,-1.0,1.2407480163603815,2.2407480163603815,False,True,True,False,True,12,0.5714285714285714,1,False,2.2407480163603815,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.0005261599924097161,28.62707786903583,0.0005261599924097161,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,11.210505300026853,11.210505300026853,,11.210505300026853,11.192756200034637,0.000998399977106601,,0.0007122000097297132,11.210505300026853,0.01603850000537932,,,11.192756200034637,,0.000998399977106601,,,,,,,,,,,,,,,,0.07,1.0,highs-ipm,63,0.5329832761809008,0.5902807000093162,2.126984126984127,2.282108277060478,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,200,1.0,0.25,12,4076735054314323349,dml_ivqr,0.6000000000000001,0.3255102498039183,0.2744897501960818,0.2744897501960818,0.07534462296270739,ok,False,True,,,-0.8656019657282279,1.787486450118309,2.653088415846537,False,True,False,False,False,13,0.6190476190476191,1,False,2.653088415846537,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.0037266035408440846,15.735745190504982,0.0037266035408440846,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,11.5051070000045,11.5051070000045,,11.5051070000045,11.485206100041978,0.0008166999905370176,,0.0004945999826304615,11.5051070000045,0.01858959998935461,,,11.485206100041978,,0.0008166999905370176,,,,,,,,,,,,,,,,0.07,1.0,highs-ipm,63,0.5469098285788537,0.6088961000205018,3.3174603174603177,2.5290088309831336,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,200,1.0,0.25,13,8844585003746477078,dml_ivqr,0.6000000000000001,0.3255102498039183,0.2744897501960818,0.2744897501960818,0.07534462296270739,ok,False,True,,,-0.03026831907337496,2.317813194964318,2.348081514037693,False,True,False,False,False,12,0.5714285714285714,1,False,2.348081514037693,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.005424231537356479,14.699565961889142,0.005424231537356479,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,11.369554900040384,11.369554900040384,,11.369554900040384,11.353627300006337,0.00048129999777302146,,0.0004822000628337264,11.369554900040384,0.01496409997344017,,,11.353627300006337,,0.00048129999777302146,,,,,,,,,,,,,,,,0.07,1.0,highs-ipm,63,0.5406443809541608,0.5939495000056922,2.4761904761904763,2.6212554087006787,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,200,1.0,0.25,14,8615232452257976546,dml_ivqr,-0.19999999999999996,0.3255102498039183,-0.5255102498039183,0.5255102498039183,0.2761610226489766,ok,False,True,,,-1.0,0.4487571248572017,1.4487571248572018,False,True,True,False,True,8,0.38095238095238093,1,False,1.4487571248572018,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.007426824256969367,22.78608221175261,0.007426824256969367,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,11.264375900034793,11.264375900034793,,11.264375900034793,11.247290900035296,0.0010308999917469919,,0.0007689000340178609,11.264375900034793,0.015285199973732233,,,11.247290900035296,,0.0010308999917469919,,,,,,,,,,,,,,,,0.07,1.0,highs-ipm,63,0.5355801380965637,0.6009337000432424,2.888888888888889,2.389997953693667,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,200,1.0,0.25,15,4962663806474790497,dml_ivqr,0.40000000000000013,0.3255102498039183,0.07448975019608184,0.07448975019608184,0.005548722884274674,ok,False,True,,,-1.0,1.4205974158362857,2.403319358692612,False,True,True,False,True,12,0.5714285714285714,2,True,2.4205974158362857,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.008372938600206607,17.265183030449712,0.008372938600206607,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,11.285195800010115,11.285195800010115,,11.285195800010115,11.267186100012623,0.0005689000245183706,,0.0006256999913603067,11.285195800010115,0.016815099981613457,,,11.267186100012623,,0.0005689000245183706,,,,,,,,,,,,,,,,0.07,1.0,highs-ipm,63,0.5365276666596488,0.58322179998504,2.126984126984127,2.3521974209292256,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,200,1.0,0.25,16,1744963958839852325,dml_ivqr,1.0,0.3255102498039183,0.6744897501960817,0.6744897501960817,0.4549364231195727,ok,False,True,,,0.166417396720113,1.8827654840442496,1.7163480873241366,False,True,False,False,False,9,0.42857142857142855,1,False,1.7163480873241366,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.09139462104052815,18.590337047373332,0.09139462104052815,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,11.464508200006094,11.464508200006094,,11.464508200006094,11.446747999987565,0.0003931999672204256,,0.0004254000959917903,11.464508200006094,0.016941599955316633,,,11.446747999987565,,0.0003931999672204256,,,,,,,,,,,,,,,,0.07,1.0,highs-ipm,63,0.545078480948827,0.5897996000130661,2.2698412698412698,2.7334054765931968,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,200,1.0,0.25,17,5552942588531557207,dml_ivqr,0.40000000000000013,0.3255102498039183,0.07448975019608184,0.07448975019608184,0.005548722884274674,ok,False,True,,,-1.0,1.6054871203745942,2.605487120374594,False,True,True,False,True,14,0.6666666666666666,1,False,2.605487120374594,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.02076812469123539,12.571271750107902,0.02076812469123539,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,11.439044500002638,11.439044500002638,,11.439044500002638,11.421337999985553,0.0004219000111334026,,0.0004173999768681824,11.439044500002638,0.016867200029082596,,,11.421337999985553,,0.0004219000111334026,,,,,,,,,,,,,,,,0.07,1.0,highs-ipm,63,0.543868280952752,0.6535434999968857,2.3015873015873014,2.242601732730794,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,200,1.0,0.25,18,4350779011096275951,dml_ivqr,0.8,0.3255102498039183,0.47448975019608175,0.47448975019608175,0.22514052304114007,ok,False,True,,,-0.6088049921213695,2.03354359608695,2.6423485882083195,False,True,False,False,False,14,0.6666666666666666,1,False,2.6423485882083195,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.03342026201511143,17.127269879483585,0.03342026201511143,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,7.039752300013788,7.039752300013788,,7.039752300013788,7.026209800038487,0.0002896999940276146,,0.0003085000207647681,7.039752300013788,0.012944299960508943,,,7.026209800038487,,0.0002896999940276146,,,,,,,,,,,,,,,,0.07,1.0,highs-ipm,63,0.33457867143165676,0.4197476000408642,2.492063492063492,2.195516108675802,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,200,1.0,0.25,19,2922069455677270335,dml_ivqr,0.8,0.3255102498039183,0.47448975019608175,0.47448975019608175,0.22514052304114007,ok,False,True,,,-1.0,2.1335414054879345,3.1335414054879345,False,True,True,False,True,16,0.7619047619047619,1,False,3.1335414054879345,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.0142872670905942,19.325949970348862,0.0142872670905942,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,6.984730399970431,6.984730399970431,,6.984730399970431,6.971367199963424,0.00030909996712580323,,0.00038780004251748323,6.984730399970431,0.01266629999736324,,,6.971367199963424,,0.00030909996712580323,,,,,,,,,,,,,,,,0.07,1.0,highs-ipm,63,0.33196667143576114,0.41892900003585964,2.873015873015873,2.263009409192497,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,200,1.0,0.5,0,8093817413286627698,dml_ivqr,1.0,1.0,0.0,0.0,0.0,ok,False,True,,,-0.27395408593881465,1.8846994415072,2.1586535274460146,False,True,False,False,False,11,0.5238095238095238,1,False,2.1586535274460146,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.006836961158385598,20.22294222325231,0.006836961158385598,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,11.710874300042633,11.710874300042633,,11.710874300042633,11.69250020000618,0.0010150999878533185,,0.0006639000494033098,11.710874300042633,0.016695099999196827,,,11.69250020000618,,0.0010150999878533185,,,,,,,,,,,,,,,,0.07,1.0,highs-ipm,63,0.5567810761941863,0.6048665999551304,4.444444444444445,2.4884735366055213,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,200,1.0,0.5,1,8643963500989193120,dml_ivqr,1.0,1.0,0.0,0.0,0.0,ok,False,True,,,0.05339035297445993,2.4990957282857944,2.4457053753113343,False,True,False,False,False,12,0.5714285714285714,1,False,2.4457053753113343,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.02266982243030853,20.03689568363605,0.02266982243030853,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,11.402431300026365,11.402431300026365,,11.402431300026365,11.385728700028267,0.000998399977106601,,0.0008873000042513013,11.402431300026365,0.014816900016739964,,,11.385728700028267,,0.000998399977106601,,,,,,,,,,,,,,,,0.07,1.0,highs-ipm,63,0.5421717571527032,0.579972599982284,3.873015873015873,2.0232115637388177,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,200,1.0,0.5,2,4899760615248098653,dml_ivqr,1.6,1.0,0.6000000000000001,0.6000000000000001,0.3600000000000001,ok,False,True,,,0.5136098491094553,2.2111703766625586,1.6975605275531032,False,True,False,False,False,9,0.42857142857142855,1,False,1.6975605275531032,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.016401853982207684,23.04142017061714,0.016401853982207684,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,11.917591099976562,11.917591099976562,,11.917591099976562,11.900957700039726,0.000486800039652735,,0.00039009988540783525,11.917591099976562,0.015756500011775643,,,11.900957700039726,,0.000486800039652735,,,,,,,,,,,,,,,,0.07,1.0,highs-ipm,63,0.5667073952361188,0.607744199980516,5.920634920634921,2.996275805324874,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,200,1.0,0.5,3,1571517026380461209,dml_ivqr,0.40000000000000013,1.0,-0.5999999999999999,0.5999999999999999,0.3599999999999998,ok,False,True,,,-0.2756403112855513,0.8978310198582923,1.1734713311438436,False,False,False,False,False,6,0.2857142857142857,1,False,1.1734713311438436,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.0024680637788083194,27.865336048525382,0.0024680637788083194,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,11.99140219995752,11.99140219995752,,11.99140219995752,11.973489500000142,0.0004058999475091696,,0.0004396000294946134,11.99140219995752,0.017067199980374426,,,11.973489500000142,,0.0004058999475091696,,,,,,,,,,,,,,,,0.07,1.0,highs-ipm,63,0.5701615333257776,0.6190792000270449,6.317460317460317,3.1213582638036748,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,200,1.0,0.5,4,4897473808477346029,dml_ivqr,1.2000000000000002,1.0,0.20000000000000018,0.20000000000000018,0.04000000000000007,ok,False,True,,,-0.10885155537652266,2.4274933785442077,2.5363449339207302,False,True,False,False,False,13,0.6190476190476191,1,False,2.5363449339207302,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.02307969853414251,15.277538468906615,0.02307969853414251,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,11.741763199970592,11.741763199970592,,11.741763199970592,11.72438470000634,0.0008296000305563211,,0.0005465999711304903,11.741763199970592,0.016002299962565303,,,11.72438470000634,,0.0008296000305563211,,,,,,,,,,,,,,,,0.07,1.0,highs-ipm,63,0.5582990476201909,0.6118082000175491,4.761904761904762,2.2176929832903682,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
